,,,,,시간,00시,00시,01시,01시,03시,03시,04시,04시,05시,05시,06시,06시,07시,07시,08시,08시,09시,09시,10시,10시,11시,11시,12시,12시,13시,13시,14시,14시,15시,15시,16시,16시,17시,17시,18시,18시,19시,19시,20시,20시,21시,21시,22시,22시,23시,23시,합계,합계
가구거리,하행,1,반구사거리,가구삼거리,소계,0,0,0,0,0,0,0,3,0,42,0,75,0,75,0,75,0,78,0,82,0,77,0,75,0,82,0,80,0,81,0,83,0,75,0,67,0,81,0,77,0,70,0,72,0,44,0,1394
가구거리,하행,계,,,,0,0,0,0,0,0,0,3,0,42,0,75,0,75,0,75,0,78,0,82,0,77,0,75,0,82,0,80,0,81,0,83,0,75,0,67,0,81,0,77,0,70,0,72,0,44,0,1394
가구거리,소계,,,,,0,0,0,0,0,0,0,3,0,63,0,138,0,143,0,142,0,148,0,151,0,149,0,137,0,145,0,140,0,155,0,153,0,141,0,129,0,145,0,137,0,135,0,142,0,97,0,2593
강남로,상행,1,태화R,번영교남교차로,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,상행,1,태화R,번영교남교차로,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,상행,1,태화R,번영교남교차로,30분,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,상행,1,태화R,번영교남교차로,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,상행,1,태화R,번영교남교차로,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,상행,2,번영교남교차로,학성교남교차로,00분,0,0,0,0,73,0,62,0,108,0,314,0,390,0,368,0,333,0,243,0,116,0,84,0,91,0,93,0,81,0,82,0,80,0,286,0,278,0,314,0,249,0,297,0,165,0,4107,0
강남로,상행,2,번영교남교차로,학성교남교차로,15분,0,0,0,0,80,0,54,0,106,0,305,0,367,0,381,0,304,0,195,0,105,0,105,0,89,0,79,0,76,0,75,0,114,0,253,0,263,0,277,0,248,0,275,0,158,0,3909,0
강남로,상행,2,번영교남교차로,학성교남교차로,30분,0,0,-,-,70,0,79,0,140,0,318,0,446,0,361,0,253,0,146,0,103,0,80,0,121,0,99,0,104,0,71,0,190,0,221,0,342,0,269,0,260,0,206,0,144,0,4023,0
강남로,상행,2,번영교남교차로,학성교남교차로,45분,0,0,0,0,73,0,89,0,241,0,407,0,417,0,305,0,282,0,134,0,105,0,123,0,132,0,97,0,75,0,100,0,213,0,236,0,323,0,297,0,269,0,163,0,138,0,4219,0
강남로,상행,2,번영교남교차로,학성교남교차로,소계,0,0,0,0,296,0,284,0,595,0,1344,0,1620,0,1415,0,1172,0,718,0,429,0,392,0,433,0,368,0,336,0,328,0,597,0,996,0,1206,0,1157,0,1026,0,941,0,605,0,16258,0
강남로,상행,3,학성교남교차로,명촌교남단,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10
강남로,상행,3,학성교남교차로,명촌교남단,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강남로,상행,3,학성교남교차로,명촌교남단,30분,0,0,-,-,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
강남로,상행,3,학성교남교차로,명촌교남단,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
강남로,상행,3,학성교남교차로,명촌교남단,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,2,0,2,0,2,0,2,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,22
강남로,상행,계,,,,0,0,0,0,296,0,284,0,595,0,1344,0,1620,2,1415,2,1172,2,718,2,429,1,392,2,433,2,368,2,336,2,328,2,597,1,996,0,1206,1,1157,1,1026,0,941,0,605,0,16258,22
강남로,하행,1,명촌교남단,학성교남교차로,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9
강남로,하행,1,명촌교남단,학성교남교차로,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
강남로,하행,1,명촌교남단,학성교남교차로,30분,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
강남로,하행,1,명촌교남단,학성교남교차로,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
강남로,하행,1,명촌교남단,학성교남교차로,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,2,0,3,0,2,0,2,0,3,0,2,0,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,30
강남로,하행,2,학성교남교차로,번영교남교차로,00분,0,0,0,0,38,0,46,0,104,0,215,0,329,0,274,0,275,0,191,0,92,0,98,0,71,0,67,0,67,0,85,0,92,0,191,0,205,0,190,0,153,0,143,0,97,0,3023,0
강남로,하행,2,학성교남교차로,번영교남교차로,15분,0,0,0,0,57,0,46,0,108,0,220,0,331,0,269,0,268,0,130,0,92,0,82,0,76,0,61,0,62,0,64,0,104,0,157,0,195,0,175,0,139,0,130,0,122,0,2888,0
강남로,하행,2,학성교남교차로,번영교남교차로,30분,0,0,-,-,52,0,52,0,137,0,222,0,358,0,259,0,245,0,96,0,93,0,63,0,76,0,70,0,69,0,79,0,108,0,214,0,174,0,186,0,121,0,127,0,103,0,2904,0
강남로,하행,2,학성교남교차로,번영교남교차로,45분,0,0,0,0,53,0,83,0,186,0,312,0,320,0,230,0,251,0,97,0,107,0,79,0,95,0,79,0,75,0,83,0,159,0,213,0,185,0,199,0,140,0,116,0,94,0,3156,0
강남로,하행,2,학성교남교차로,번영교남교차로,소계,0,0,0,0,200,0,227,0,535,0,969,0,1338,0,1032,0,1039,0,514,0,384,0,322,0,318,0,277,0,273,0,311,0,463,0,775,0,759,0,750,0,553,0,516,0,416,0,11971,0
강남로,하행,3,번영교남교차로,태화R,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,하행,3,번영교남교차로,태화R,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,하행,3,번영교남교차로,태화R,30분,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,하행,3,번영교남교차로,태화R,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,하행,3,번영교남교차로,태화R,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강남로,하행,계,,,,0,0,0,0,200,0,227,0,535,0,969,0,1338,3,1032,3,1039,3,514,2,384,3,322,2,318,2,277,3,273,2,311,3,463,1,775,2,759,0,750,1,553,0,516,0,416,0,11971,30
강남로,소계,,,,,0,0,0,0,496,0,511,0,1130,0,2313,0,2958,5,2447,5,2211,5,1232,4,813,4,714,4,751,4,645,5,609,4,639,5,1060,2,1771,2,1965,1,1907,2,1579,0,1457,0,1021,0,28229,52
강북로,상행,1,태화교사거리,번영교북교차로,00분,0,0,0,0,0,0,70,0,132,0,559,10,621,10,558,8,504,8,555,8,448,8,491,10,421,8,550,7,433,8,417,10,423,7,458,10,438,8,365,8,295,10,356,10,228,10,8322,158
강북로,상행,1,태화교사거리,번영교북교차로,15분,0,0,0,0,23,0,77,0,287,7,507,9,557,8,519,8,551,10,474,8,483,10,435,8,487,10,517,8,479,10,360,8,455,8,444,9,462,8,320,9,348,8,265,10,249,3,8299,159
강북로,상행,1,태화교사거리,번영교북교차로,30분,0,0,-,-,63,0,84,0,478,6,462,10,557,10,556,12,450,8,508,9,579,8,227,5,454,9,543,9,410,8,410,10,424,11,387,8,384,8,364,8,325,8,287,10,203,5,8155,162
강북로,상행,1,태화교사거리,번영교북교차로,45분,0,0,0,0,73,0,113,0,564,12,592,8,495,8,535,8,460,8,493,10,467,9,464,10,434,7,246,12,395,8,410,8,436,10,423,10,417,8,312,8,328,9,297,6,211,8,8165,167
강북로,상행,1,태화교사거리,번영교북교차로,소계,0,0,0,0,159,0,344,0,1461,25,2120,37,2230,36,2168,36,1965,34,2030,35,1977,35,1617,33,1796,34,1856,36,1717,34,1597,36,1738,36,1712,37,1701,32,1361,33,1296,35,1205,36,891,26,32941,646
강북로,상행,2,번영교북교차로,가구삼거리,00분,0,0,0,0,0,0,80,0,128,0,436,3,440,6,352,6,404,8,414,4,348,6,414,3,387,5,484,3,457,7,357,6,384,5,366,6,356,5,331,3,336,6,343,6,213,4,7030,92
강북로,상행,2,번영교북교차로,가구삼거리,15분,0,0,0,0,20,0,83,0,257,1,406,2,399,5,361,4,437,5,435,7,353,4,428,7,455,5,511,5,422,4,326,6,369,6,382,4,378,7,336,3,343,5,302,4,272,3,7275,87
강북로,상행,2,번영교북교차로,가구삼거리,30분,0,0,-,-,54,0,96,0,386,0,420,4,415,7,399,5,413,4,398,5,367,6,255,3,441,4,536,5,411,5,441,3,346,5,347,5,311,5,322,5,332,5,310,6,245,4,7245,86
강북로,상행,2,번영교북교차로,가구삼거리,45분,0,0,0,0,72,0,124,0,440,6,446,5,352,5,377,5,401,5,429,6,384,2,374,6,412,6,421,5,404,5,381,3,322,6,299,4,313,6,363,4,305,5,258,6,194,1,7071,91
강북로,상행,2,번영교북교차로,가구삼거리,소계,0,0,0,0,146,0,383,0,1211,7,1708,14,1606,23,1489,20,1655,22,1676,22,1452,18,1471,19,1695,20,1952,18,1694,21,1505,18,1421,22,1394,19,1358,23,1352,15,1316,21,1213,22,924,12,28621,356
강북로,상행,3,가구삼거리,학성교북교차로,00분,0,0,0,0,0,0,77,0,159,0,664,0,674,0,522,0,582,0,443,0,457,0,443,0,371,0,570,0,586,0,402,0,490,0,478,0,469,0,376,0,410,0,443,0,259,0,8875,0
강북로,상행,3,가구삼거리,학성교북교차로,15분,0,0,0,0,22,0,71,0,261,0,638,0,699,0,545,0,543,0,500,0,502,0,442,0,476,0,578,0,500,0,390,0,451,0,517,0,436,0,422,0,383,0,443,0,298,0,9117,0
강북로,상행,3,가구삼거리,학성교북교차로,30분,0,0,-,-,68,0,95,0,510,0,691,0,662,0,609,0,630,0,479,0,504,0,263,0,476,0,651,0,449,0,439,0,452,0,463,0,405,0,445,0,346,0,348,0,253,0,9238,0
강북로,상행,3,가구삼거리,학성교북교차로,45분,0,0,0,0,66,0,128,0,632,0,676,0,599,0,597,0,546,0,479,0,413,0,430,0,470,0,522,0,399,0,456,0,442,0,447,0,399,0,445,0,339,0,343,0,209,0,9037,0
강북로,상행,3,가구삼거리,학성교북교차로,소계,0,0,0,0,156,0,371,0,1562,0,2669,0,2634,0,2273,0,2301,0,1901,0,1876,0,1578,0,1793,0,2321,0,1934,0,1687,0,1835,0,1905,0,1709,0,1688,0,1478,0,1577,0,1019,0,36267,0
강북로,상행,4,학성교북교차로,내황삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,상행,4,학성교북교차로,내황삼거리,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,상행,4,학성교북교차로,내황삼거리,30분,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,상행,4,학성교북교차로,내황삼거리,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,상행,4,학성교북교차로,내황삼거리,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,상행,5,내황삼거리,명촌교북단사거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,상행,5,내황삼거리,명촌교북단사거리,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,상행,5,내황삼거리,명촌교북단사거리,30분,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,상행,5,내황삼거리,명촌교북단사거리,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,상행,5,내황삼거리,명촌교북단사거리,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,상행,계,,,,0,0,0,0,461,0,1098,0,4234,32,6497,51,6470,59,5930,56,5921,56,5607,57,5305,53,4666,52,5284,54,6129,54,5345,55,4789,54,4994,58,5011,56,4768,55,4401,48,4090,56,3995,58,2834,38,97829,1002
강북로,하행,1,명촌교북단사거리,내황삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,하행,1,명촌교북단사거리,내황삼거리,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,하행,1,명촌교북단사거리,내황삼거리,30분,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,하행,1,명촌교북단사거리,내황삼거리,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,하행,1,명촌교북단사거리,내황삼거리,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,하행,2,내황삼거리,학성교북교차로,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,하행,2,내황삼거리,학성교북교차로,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,하행,2,내황삼거리,학성교북교차로,30분,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,하행,2,내황삼거리,학성교북교차로,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,하행,2,내황삼거리,학성교북교차로,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강북로,하행,3,학성교북교차로,가구삼거리,00분,0,0,0,0,0,0,65,0,74,0,122,0,161,0,243,0,274,0,279,0,377,0,258,0,259,0,252,0,337,0,261,0,410,0,423,0,419,0,253,0,257,0,251,0,173,0,5148,0
강북로,하행,3,학성교북교차로,가구삼거리,15분,0,0,0,0,12,0,57,0,74,0,172,0,175,0,282,0,293,0,300,0,369,0,234,0,250,0,269,0,302,0,354,0,414,0,340,0,407,0,255,0,296,0,244,0,145,0,5244,0
강북로,하행,3,학성교북교차로,가구삼거리,30분,0,0,-,-,44,0,59,0,106,0,157,0,176,0,307,0,254,0,268,0,324,0,182,0,276,0,245,0,342,0,368,0,428,0,403,0,352,0,249,0,294,0,245,0,160,0,5239,0
강북로,하행,3,학성교북교차로,가구삼거리,45분,0,0,0,0,64,0,86,0,105,0,135,0,211,0,258,0,318,0,306,0,382,0,245,0,278,0,270,0,333,0,349,0,445,0,420,0,329,0,219,0,210,0,218,0,118,0,5299,0
강북로,하행,3,학성교북교차로,가구삼거리,소계,0,0,0,0,120,0,267,0,359,0,586,0,723,0,1090,0,1139,0,1153,0,1452,0,919,0,1063,0,1036,0,1314,0,1332,0,1697,0,1586,0,1507,0,976,0,1057,0,958,0,596,0,20930,0
강북로,하행,4,가구삼거리,번영교북교차로,00분,0,0,0,0,0,0,45,0,52,0,145,6,148,4,181,6,296,6,304,6,338,6,308,6,224,6,245,6,272,6,264,6,277,6,310,6,316,6,248,7,276,6,234,4,184,6,4667,105
강북로,하행,4,가구삼거리,번영교북교차로,15분,0,0,0,0,0,0,46,0,57,4,155,6,155,6,191,5,318,6,373,6,291,6,257,6,255,6,222,6,261,6,301,6,291,6,269,7,339,6,297,6,321,6,255,6,189,5,4843,111
강북로,하행,4,가구삼거리,번영교북교차로,30분,0,0,-,-,30,0,46,3,71,4,133,6,148,4,219,6,314,6,241,6,331,6,188,4,277,6,249,6,262,6,304,6,309,6,287,6,280,6,272,6,299,5,239,6,151,2,4650,106
강북로,하행,4,가구삼거리,번영교북교차로,45분,0,0,0,0,36,0,65,3,96,6,148,4,182,6,213,6,337,6,379,6,384,6,264,6,283,6,248,4,306,5,304,6,302,6,304,6,242,7,334,6,283,6,189,5,111,2,5010,108
강북로,하행,4,가구삼거리,번영교북교차로,소계,0,0,0,0,66,0,202,6,276,14,581,22,633,20,804,23,1265,24,1297,24,1344,24,1017,22,1039,24,964,22,1101,23,1173,24,1179,24,1170,25,1177,25,1151,25,1179,23,917,21,635,15,19170,430
강북로,하행,5,번영교북교차로,태화교사거리,00분,0,0,0,0,0,0,66,0,69,0,221,6,307,6,354,6,377,6,371,6,448,6,417,6,408,6,447,6,402,6,442,6,446,6,349,6,459,6,384,8,455,6,432,6,298,6,7152,110
강북로,하행,5,번영교북교차로,태화교사거리,15분,0,0,0,0,20,0,65,0,116,4,215,6,315,5,339,6,445,6,405,6,422,6,413,6,384,6,412,6,521,6,487,6,499,6,385,5,368,6,432,6,518,6,428,6,293,4,7482,108
강북로,하행,5,번영교북교차로,태화교사거리,30분,0,0,-,-,67,0,78,3,168,4,265,6,323,6,385,6,390,6,377,6,426,6,299,4,401,6,437,6,504,6,506,6,425,6,348,5,401,7,460,6,450,6,404,5,251,7,7365,113
강북로,하행,5,번영교북교차로,태화교사거리,45분,0,0,0,0,77,0,86,3,185,5,245,7,326,6,377,6,442,6,470,6,463,5,381,6,439,6,261,6,426,6,406,6,477,6,407,6,416,9,491,6,423,6,344,6,229,4,7371,117
강북로,하행,5,번영교북교차로,태화교사거리,소계,0,0,0,0,164,0,295,6,538,13,946,25,1271,23,1455,24,1654,24,1623,24,1759,23,1510,22,1632,24,1557,24,1853,24,1841,24,1847,24,1489,22,1644,28,1767,26,1846,24,1608,23,1071,21,29370,448
강북로,하행,계,,,,0,0,0,0,350,0,764,12,1173,27,2113,47,2627,43,3349,47,4058,48,4073,48,4555,47,3446,44,3734,48,3557,46,4268,47,4346,48,4723,48,4245,47,4328,53,3894,51,4082,47,3483,44,2302,36,69470,878
강북로,소계,,,,,0,0,0,0,811,0,1862,12,5407,59,8610,98,9097,102,9279,103,9979,104,9680,105,9860,100,8112,96,9018,102,9686,100,9613,102,9135,102,9717,106,9256,103,9096,108,8295,99,8172,103,7478,102,5136,74,167299,1880
개운로,상행,1,개운삼거리,치용삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
개운로,상행,1,개운삼거리,치용삼거리,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
개운로,상행,1,개운삼거리,치용삼거리,30분,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
개운로,상행,1,개운삼거리,치용삼거리,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
개운로,상행,1,개운삼거리,치용삼거리,소계,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
개운로,상행,계,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
개운로,하행,1,치용삼거리,개운삼거리,00분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
개운로,하행,1,치용삼거리,개운삼거리,15분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
개운로,하행,1,치용삼거리,개운삼거리,30분,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
개운로,하행,1,치용삼거리,개운삼거리,45분,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
